ts,username,platform,ms_played,conn_country,track,artist,master_metadata_album_album_name,spotify_track_uri,shuffle,skipped,offline,offline_timestamp,incognito_mode,year,genre,danceability,energy,valence,tempo,acousticness
2014-01-07 15:37:22+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",0,DE,the only one,scooter,20 Years of Hardcore,spotify:track:68NW6s726X22J4t8sy7Feo,False,True,False,0.0,False,2014,happy hardcore,,,,,
2014-01-07 15:37:22+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",0,DE,friends,scooter,20 Years of Hardcore,spotify:track:10mgpi81QD2NdlBCKljRR9,False,True,False,0.0,False,2014,happy hardcore,,,,,
2014-01-07 15:37:22+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",17182,DE,the question is what is the question?,scooter,20 Years of Hardcore,spotify:track:0dEUdptrttDvLSWlDa8EvI,False,True,False,0.0,False,2014,happy hardcore,,,,,
2014-01-07 15:37:23+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",0,DE,hyper hyper,scooter,20 Years of Hardcore,spotify:track:4wOzJoVHKsM4ehqalsnEuZ,False,True,False,0.0,False,2014,happy hardcore,,,,,
2014-01-07 15:37:24+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",1207,DE,j'adore hardcore,scooter,20 Years of Hardcore,spotify:track:3l4JefqadTaHmE04EiCbWE,False,True,False,0.0,False,2014,happy hardcore,0.516,0.906,0.327,150.003,0.0153
2014-01-07 15:37:29+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",4272,DE,4 am,scooter,20 Years of Hardcore,spotify:track:29f9l4ImBUkA33j8kQBy65,False,True,False,0.0,False,2014,happy hardcore,,,,,
2014-01-07 15:39:42+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",134397,DE,maria (i like it loud),scooter,20 Years of Hardcore,spotify:track:7LHrwoTDiASsfXm58OGirc,False,True,False,0.0,False,2014,happy hardcore,,,,,
2014-01-07 15:39:44+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",2089,DE,only friend,the temperance movement,The Temperance Movement,spotify:track:23czLeQvLpg5t3yflZheRg,False,True,False,0.0,False,2014,blues rock,,,,,
2014-01-07 15:42:41+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",177957,DE,dirty world,dope,No Regrets,spotify:track:7rDUgKnxwDlyWyPXGhQHrP,False,True,False,0.0,False,2014,industrial metal,,,,,
2014-01-07 15:42:54+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",3436,DE,repeat,nazar,Narkose,spotify:track:4CpzJajCxG8Zk9A24Vx3fC,False,True,False,0.0,False,2014,german hip hop,,,,,
2014-01-07 15:45:51+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",14860,DE,killabizzz,nazar,Artkore,spotify:track:7saFhL2O61mpt8eaJFa0P1,False,True,False,0.0,False,2014,german hip hop,,,,,
2014-01-09 21:07:46+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",6686,DE,how much is the fish?,scooter,20 Years of Hardcore,spotify:track:5ZWaKJbfubYzuG1OBaIDiD,False,True,False,0.0,False,2014,happy hardcore,,,,,
2014-01-09 21:07:47+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",0,DE,army of hardcore,scooter,20 Years of Hardcore,spotify:track:0VrcSz0x4eKl9FvpL9Wb5h,False,True,False,0.0,False,2014,happy hardcore,,,,,
2014-01-09 21:07:48+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",0,DE,move your ass!,scooter,20 Years of Hardcore,spotify:track:6URIg8HunaBwBOZb8ymmwW,False,True,False,0.0,False,2014,happy hardcore,,,,,
2014-01-10 17:54:38+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",11099,DE,vallée de larmes,scooter,20 Years of Hardcore,spotify:track:6Gg5fvbFY39W8k50vDknJY,False,True,False,0.0,False,2014,happy hardcore,,,,,
2014-01-10 17:56:05+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",86285,DE,we are the greatest,scooter,20 Years of Hardcore,spotify:track:43YyNNHYYkSUIlOH0kx9Rw,False,True,False,0.0,False,2014,happy hardcore,,,,,
2014-01-10 18:03:37+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",237293,DE,bring me to life,evanescence,Fallen,spotify:track:4CDoeHIz44HzXq3j6LkZq6,False,False,False,0.0,False,2014,alternative metal,,,,,
2014-01-10 18:04:09+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",32089,DE,last resort,papa roach,To Be Loved: The Best Of Papa Roach,spotify:track:4V05j7HDUU2bZQwDOeIySh,False,True,False,0.0,False,2014,nu metal,0.589,0.89,0.692,90.598,0.000481
2014-01-10 22:05:46+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",140527,DE,dirty world,dope,No Regrets,spotify:track:7rDUgKnxwDlyWyPXGhQHrP,False,True,False,0.0,False,2014,industrial metal,,,,,
2014-01-11 17:15:54+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",80593,DE,can't get blue monday out of my head,kylie minogue,Fever,spotify:track:3DBErzKR7FVxLJvdzGlCLx,False,True,False,0.0,False,2014,dance pop,,,,,
2014-01-11 17:18:59+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",136022,DE,dirty world,dope,No Regrets,spotify:track:7rDUgKnxwDlyWyPXGhQHrP,False,True,False,0.0,False,2014,industrial metal,,,,,
2014-01-11 17:19:00+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",1532,DE,bring me to life,evanescence,Fallen,spotify:track:4CDoeHIz44HzXq3j6LkZq6,False,True,False,0.0,False,2014,alternative metal,,,,,
2014-01-11 17:20:18+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",10098,DE,bring me to life,evanescence,Fallen,spotify:track:4CDoeHIz44HzXq3j6LkZq6,False,True,False,0.0,False,2014,alternative metal,,,,,
2014-01-15 18:09:35+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",243560,DE,can't get blue monday out of my head,kylie minogue,Fever,spotify:track:3DBErzKR7FVxLJvdzGlCLx,False,False,False,0.0,False,2014,dance pop,,,,,
2014-01-15 18:15:20+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",345173,DE,changes,faul & wad,Changes,spotify:track:13qqdlSeF8FcxsRyapDMZ0,False,False,False,0.0,False,2014,tropical house,,,,,
2014-01-15 18:18:40+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",198965,DE,maria (i like it loud) - r.i.o. radio edit,scooter,Maria (I Like It Loud),spotify:track:7y1OAS5TifMoLORdNLaNDa,False,False,False,0.0,False,2014,happy hardcore,,,,,
2014-01-15 18:32:11+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",299506,DE,no love,eminem,Recovery,spotify:track:52JyHLUiugFECIYBWM2qdh,False,False,False,0.0,False,2014,rap,,,,,
2014-01-15 19:15:17+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",31068,DE,sing for the moment,eminem,Curtain Call,spotify:track:3C7RbG9Co0zjO7CsuEOqRa,False,True,False,0.0,False,2014,rap,0.668,0.824,0.185,163.961,0.0017
2014-01-15 19:20:26+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",271719,DE,cinderella man,eminem,Recovery,spotify:track:318d3zDZXOxJGU24epWw32,False,True,False,0.0,False,2014,rap,,,,,
2014-01-15 19:28:55+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",298146,DE,yo remix,raf camora,Therapie nach dem Album,spotify:track:0rkQ591TcoSD0K9GMC1VzM,False,False,False,0.0,False,2014,german hip hop,,,,,
2014-01-15 19:33:03+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",228053,DE,lila wolken,marteria,Lila Wolken,spotify:track:3CT1nhEnqol4rHIdwD7Rr7,False,False,False,0.0,False,2014,german hip hop,,,,,
2014-01-15 19:36:45+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",221960,DE,feuer,marteria,Lila Wolken,spotify:track:7GL4xn6K0LN7tZcS7DSM1F,False,False,False,0.0,False,2014,german hip hop,,,,,
2014-01-15 19:44:10+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",210133,DE,marteria girl,marteria,Zum Glück in die Zukunft,spotify:track:782KV25GNO64NRMonx54Xd,False,False,False,0.0,False,2014,german hip hop,,,,,
2014-01-15 19:47:47+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",216093,DE,bruce wayne,marteria,Lila Wolken,spotify:track:6hFw2ak2Cyc65jzQlFiAOC,False,False,False,0.0,False,2014,german hip hop,,,,,
2014-01-15 19:51:32+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",224080,DE,endboss,marteria,Zum Glück in die Zukunft,spotify:track:2JGloz8S7kkUi57c892mnv,False,False,False,0.0,False,2014,german hip hop,,,,,
2014-01-15 19:55:13+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",220706,DE,so perfekt,casper,XOXO,spotify:track:2xWEfTSpapoxnmkeSb0hHf,False,False,False,0.0,False,2014,german hip hop,,,,,
2014-01-15 19:59:37+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",263426,DE,kreuzberg am meer,marteria,Lila Wolken,spotify:track:71NXhSjcyX2v1IPAGLZ7HU,False,False,False,0.0,False,2014,german hip hop,,,,,
2014-01-15 20:06:37+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",204693,DE,amy's weinhaus,marteria,Zum Glück in die Zukunft,spotify:track:3DeQczmgYkvjcMaFxGoVe7,False,False,False,0.0,False,2014,german hip hop,,,,,
2014-01-15 20:14:05+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",218200,DE,autoboy,miss platnum,Lila Wolken,spotify:track:1TE8ZiYpr7wamvaxqQ9iYa,False,False,False,0.0,False,2014,german hip hop,,,,,
2014-01-15 20:17:38+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",213666,DE,du willst streiten,marteria,Zum Glück in die Zukunft,spotify:track:65uRM7Ij9Lw2TkoW4XF8QI,False,False,False,0.0,False,2014,german hip hop,,,,,
2014-01-15 20:22:44+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",67570,DE,"seit dem tag, als michael jackson starb",marteria,Zum Glück in die Zukunft,spotify:track:5Ze2SN5R6r9UezrPIkUYTM,False,True,False,0.0,False,2014,german hip hop,,,,,
2014-01-15 20:26:10+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",206733,DE,kate moskau,marteria,Zum Glück in die Zukunft,spotify:track:5WnvPOjNkkblAbp4gUmizk,False,False,False,0.0,False,2014,german hip hop,,,,,
2014-01-16 17:38:59+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",299506,DE,no love,eminem,Recovery,spotify:track:52JyHLUiugFECIYBWM2qdh,False,False,False,0.0,False,2014,rap,,,,,
2014-01-16 17:41:41+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",161750,DE,sing for the moment,eminem,Curtain Call,spotify:track:3C7RbG9Co0zjO7CsuEOqRa,False,True,False,0.0,False,2014,rap,0.668,0.824,0.185,163.961,0.0017
2014-01-16 17:41:44+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",2229,DE,so bad,eminem,Recovery,spotify:track:0R8zDxhP2LaqQTeByPDWiS,False,True,False,0.0,False,2014,rap,,,,,
2014-01-16 17:42:39+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",55681,DE,drop the world,lil wayne,Rebirth,spotify:track:77q65VGEbRnJlnX50UfnZS,False,True,False,0.0,False,2014,rap,,,,,
2014-01-16 17:45:29+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",169923,DE,on fire,eminem,Recovery,spotify:track:5H4nA6WBNdsqOa4gNNdDCM,False,True,False,0.0,False,2014,rap,,,,,
2014-01-16 17:45:30+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",46,DE,going through changes,eminem,Recovery,spotify:track:2wqRrl8N9ykR30rAe5gcCv,False,True,False,0.0,False,2014,rap,,,,,
2014-01-16 17:45:32+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",0,DE,the way i am,eminem,Curtain Call,spotify:track:25L1FHPzIUawXGIJwuo4Cm,False,True,False,0.0,False,2014,rap,0.785,0.871,0.315,87.248,0.144
2014-01-16 17:45:32+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",0,DE,say goodbye hollywood,eminem,The Eminem Show,spotify:track:1WJniFbKc95wCTwblH1mPm,False,True,False,0.0,False,2014,rap,,,,,
2014-01-16 17:45:33+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",0,DE,seduction,eminem,Recovery,spotify:track:7jhskwvshBTaJ9EfMVZQqO,False,True,False,0.0,False,2014,rap,,,,,
2014-01-16 17:45:42+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",8359,DE,the way i am,eminem,Curtain Call,spotify:track:25L1FHPzIUawXGIJwuo4Cm,False,True,False,0.0,False,2014,rap,0.785,0.871,0.315,87.248,0.144
2014-01-16 17:45:43+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",1021,DE,seduction,eminem,Recovery,spotify:track:7jhskwvshBTaJ9EfMVZQqO,False,True,False,0.0,False,2014,rap,,,,,
2014-01-16 17:47:44+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",50340,DE,we made you,eminem,Relapse: Refill,spotify:track:39LCZLveDGP7PdfcG3VCR5,False,True,False,0.0,False,2014,rap,0.924,0.853,0.67,114.003,0.107
2014-01-16 17:52:37+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",292480,DE,almost famous,eminem,Recovery,spotify:track:41Ov4tNGvbIM7sVwWg54UM,False,False,False,0.0,False,2014,rap,,,,,
2014-01-16 17:55:10+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",154226,DE,fack,eminem,Curtain Call,spotify:track:1yGSAsMRNGW8AI98cWCLk5,False,True,False,0.0,False,2014,rap,,,,,
2014-01-16 17:57:28+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",0,DE,aggro berlin zeit,b-tight,Aggro Berlin Label Nr. 1 2001-2009 X,spotify:track:7vaui45g28nsY56vu0GenY,False,True,False,0.0,False,2014,german hip hop,,,,,
2014-01-16 17:57:29+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",1253,DE,gib mir die flasche,deine lieblingsrapper,Aggro Berlin Label Nr. 1 2001-2009 X,spotify:track:6logE3O0d01JJJgwBlp6Jg,False,True,False,0.0,False,2014,german hip hop,,,,,
2014-01-16 17:57:30+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",0,DE,der neger,b-tight,Aggro Berlin Label Nr. 1 2001-2009 X,spotify:track:2q84gx9p6tAEqYPisirxZc,False,True,False,0.0,False,2014,german hip hop,,,,,
2014-01-16 17:57:31+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",0,DE,wir bleiben stehen,fler,Aggro Berlin Label Nr. 1 2001-2009 X,spotify:track:46nQUyVZbvQzY12jBcHgTo,False,True,False,0.0,False,2014,german hip hop,,,,,
2014-01-16 17:57:32+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",0,DE,ficken,sido,Aggro Berlin Label Nr. 1 2001-2009 X,spotify:track:6LfoKBljJzeDbJrql9NHtc,False,True,False,0.0,False,2014,german hip hop,,,,,
2014-01-16 18:01:11+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",217013,DE,berlin,fler,Aggro Berlin Label Nr. 1 2001-2009 X,spotify:track:501VVNdeEBx7unlRTLkUOB,False,False,False,0.0,False,2014,german hip hop,,,,,
2014-01-16 18:06:19+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",219000,DE,wildes ding,culcha candela,Flätrate,spotify:track:3TeYDVJAaehwBOiPhiCHEV,False,False,False,0.0,False,2014,german pop,,,,,
2014-01-16 18:06:29+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",9148,DE,von allein - wir & culcha candela single edit,culcha candela,Von allein,spotify:track:5CRHElxRbAIFlocvaZJeih,False,True,False,0.0,False,2014,german pop,,,,,
2014-01-16 18:10:15+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",226320,DE,berlin city girl,culcha candela,Das Beste,spotify:track:4nd5onkRpFPvqa8rGIiJgz,False,False,False,0.0,False,2014,german pop,,,,,
2014-01-16 18:13:18+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",183019,DE,monsta,culcha candela,Das Beste,spotify:track:6nHTgckNJCnOTwOkO3rr28,False,True,False,0.0,False,2014,german pop,,,,,
2014-01-16 18:13:25+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",6873,DE,hungry eyes,culcha candela,Flätrate,spotify:track:2s69kdIy5VTISpWUgCCNU0,False,True,False,0.0,False,2014,german pop,,,,,
2014-01-16 18:13:27+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",2136,DE,hamma! - single edit,culcha candela,Das Beste,spotify:track:0W0ooKnuOJHSqp8zZRje7I,False,True,False,0.0,False,2014,german pop,,,,,
2014-01-16 18:16:49+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",201013,DE,eiskalt,culcha candela,Das Beste,spotify:track:5d3sBtBgrxCGQWOfcDC7g4,False,False,False,0.0,False,2014,german pop,,,,,
2014-01-16 18:20:07+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",197999,DE,flätrate,culcha candela,Flätrate,spotify:track:0LeXU6hoq2WXFGgz1zw05I,False,False,False,0.0,False,2014,german pop,,,,,
2014-01-16 18:23:36+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",208186,DE,megaherz,culcha candela,Flätrate,spotify:track:1w5wirxwjli45p5ZrYm2aj,False,False,False,0.0,False,2014,german pop,,,,,
2014-01-16 18:27:13+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",216213,DE,hamma!,culcha candela,Bar Berlin,spotify:track:41OW9oTuzXid487p6XsBVm,False,False,False,0.0,False,2014,german pop,,,,,
2014-01-16 20:34:38+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",148003,DE,move it,culcha candela,Das Beste,spotify:track:5RfyWakXD6SMTr6yTKcE3Y,False,True,False,0.0,False,2014,german pop,,,,,
2014-01-17 17:15:10+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",0,DE,von allein - wir & culcha candela single edit,culcha candela,Von allein,spotify:track:5CRHElxRbAIFlocvaZJeih,False,True,False,0.0,False,2014,german pop,,,,,
2014-01-17 17:16:20+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",69381,DE,wildes ding,culcha candela,Flätrate,spotify:track:3TeYDVJAaehwBOiPhiCHEV,False,True,False,0.0,False,2014,german pop,,,,,
2014-01-17 17:17:02+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",25100,DE,schwule mädchen,fettes brot,Demotape,spotify:track:1ukS5fjqTe7TAEMQ5uBUWC,False,True,False,0.0,False,2014,german pop,,,,,
2014-01-17 17:17:07+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",4179,DE,party up,dmx,The Best Of DMX,spotify:track:1WG3uNOzTWKRwCAfDAlUAW,False,True,False,0.0,False,2014,east coast hip hop,,,,,
2014-01-17 17:17:08+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",0,DE,schwule mädchen,fettes brot,Demotape,spotify:track:1ukS5fjqTe7TAEMQ5uBUWC,False,True,False,0.0,False,2014,german pop,,,,,
2014-01-17 17:17:19+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",3459,DE,the boys are back,dropkick murphys,Signed And Sealed In Blood,spotify:track:31PQjjoBTgmjXYrZO9n6NW,False,True,False,0.0,False,2014,celtic rock,,,,,
2014-01-17 17:17:44+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",15510,DE,schwule mädchen,fettes brot,Demotape,spotify:track:1ukS5fjqTe7TAEMQ5uBUWC,False,True,False,0.0,False,2014,german pop,,,,,
2014-01-17 17:18:11+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",2461,DE,dirty world,dope,No Regrets,spotify:track:7rDUgKnxwDlyWyPXGhQHrP,False,True,False,0.0,False,2014,industrial metal,,,,,
2014-01-17 17:18:51+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",27255,DE,schwule mädchen,fettes brot,Demotape,spotify:track:1ukS5fjqTe7TAEMQ5uBUWC,False,True,False,0.0,False,2014,german pop,,,,,
2014-01-17 17:19:10+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",14557,DE,the boys are back,dropkick murphys,Signed And Sealed In Blood,spotify:track:31PQjjoBTgmjXYrZO9n6NW,False,True,False,0.0,False,2014,celtic rock,,,,,
2014-01-18 13:30:23+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",2647,DE,let's go (feat. ne-yo),calvin harris,18 Months,spotify:track:4wkQmYpAaMe41Rc3sYZ7Vz,False,True,False,0.0,False,2014,edm,,,,,
2014-01-18 13:30:25+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",2739,DE,song 2,blur,Blur: The Best Of,spotify:track:3GfOAdcoc3X5GPiiXmpBjK,False,True,False,0.0,False,2014,britpop,,,,,
2014-01-18 13:30:41+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",16300,DE,move,mausi,Move,spotify:track:0VTqiZNrt9bRmVQfxgxlG4,False,True,False,0.0,False,2014,minimal techno,,,,,
2014-01-18 13:32:13+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",29557,DE,"right here, right now",fatboy slim,You've Come a Long Way Baby (10th Anniversary Edition),spotify:track:5kL3fvZKJ5Ua5pSqg2dkZv,False,True,False,0.0,False,2014,big beat,,,,,
2014-01-18 13:32:26+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",13467,DE,himalaya,jennifer rostock,Ins offene Messer,spotify:track:5eb9KjDxy61Y6AYcfirYNa,False,True,False,0.0,False,2014,german pop,,,,,
2014-01-18 13:33:08+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",5015,DE,lonely boy,the black keys,Lonely Boy,spotify:track:3dOAXUx7I1qnzWzxdnsyB8,False,True,False,0.0,False,2014,blues rock,,,,,
2014-01-18 13:33:10+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",2182,DE,schwule mädchen,fettes brot,Demotape,spotify:track:1ukS5fjqTe7TAEMQ5uBUWC,False,True,False,0.0,False,2014,german pop,,,,,
2014-01-18 13:33:10+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",1160,DE,smooth criminal,alien ant farm,The Ultimate Workout Collection: Blood Sweat And Tears,spotify:track:6wrdOEEUufGoGshPplymxS,False,True,False,0.0,False,2014,nu metal,0.653,0.964,0.87,126.928,0.00316
2014-01-18 13:33:29+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",18295,DE,sex on fire,kings of leon,Only By The Night,spotify:track:0ntQJM78wzOLVeCUAW7Y45,False,True,False,0.0,False,2014,modern rock,0.542,0.905,0.374,153.398,0.00172
2014-01-18 18:41:24+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",58096,DE,schwule mädchen,fettes brot,Demotape,spotify:track:1ukS5fjqTe7TAEMQ5uBUWC,False,True,False,0.0,False,2014,german pop,,,,,
2014-01-18 18:42:30+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",65315,DE,protectors of the earth,thomas bergersen,Invincible,spotify:track:1YtHpYEbbfQQIyxXkdxEoW,False,True,False,0.0,False,2014,orchestra,,,,,
2014-01-18 18:43:34+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",65526,DE,can't get blue monday out of my head,kylie minogue,Fever,spotify:track:3DBErzKR7FVxLJvdzGlCLx,False,True,False,0.0,False,2014,dance pop,,,,,
2014-01-18 18:44:03+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",29535,DE,schwule mädchen,fettes brot,Demotape,spotify:track:1ukS5fjqTe7TAEMQ5uBUWC,False,True,False,0.0,False,2014,german pop,,,,,
2014-01-18 18:44:57+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",54799,DE,dirty world,dope,No Regrets,spotify:track:7rDUgKnxwDlyWyPXGhQHrP,False,True,False,0.0,False,2014,industrial metal,,,,,
2014-01-18 18:46:21+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",6362,DE,animal i have become,three days grace,One-X,spotify:track:56sk7jBpZV0CD31G9hEU3b,False,True,False,0.0,False,2014,post-grunge,0.553,0.853,0.506,122.023,0.000684
2014-01-18 18:46:25+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",3761,DE,i'm shipping up to boston,dropkick murphys,The Warrior's Code,spotify:track:2kf767S4oj5KKVLZKEG4gw,False,True,False,0.0,False,2014,celtic rock,,,,,
2014-01-18 18:46:26+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",1486,DE,the kids aren't alright,the offspring,Americana,spotify:track:4sQJXbtxwoKHG7PwMRJ0Ig,False,True,False,0.0,False,2014,punk,,,,,
2014-01-18 18:46:35+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",8452,DE,i'm shipping up to boston,dropkick murphys,The Warrior's Code,spotify:track:2kf767S4oj5KKVLZKEG4gw,False,True,False,0.0,False,2014,celtic rock,,,,,
2014-01-18 18:46:37+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",3204,DE,whatever,our lady peace,WWF Forceable Entry,spotify:track:2GsyyLfsZdkHyMhwWaSo0H,False,True,False,0.0,False,2014,post-grunge,,,,,
2014-01-18 18:46:40+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",2600,DE,warten,gloria,Warten,spotify:track:00i90NJivHOcz7YQD8wnb0,False,True,False,0.0,False,2014,german pop,,,,,
2014-01-18 18:46:42+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",1811,DE,die welt kann mich nicht mehr verstehen,tocotronic,Wir kommen um uns zu beschweren,spotify:track:4s97iQfhCqYawcS5s528u0,False,True,False,0.0,False,2014,german pop,,,,,
2014-01-18 18:46:46+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",4179,DE,joker and the thief,wolfmother,Wolfmother,spotify:track:4juq76lIar8YWOLpYMXUAG,False,True,False,0.0,False,2014,stoner rock,0.264,0.78,0.456,155.376,0.0452
2014-01-18 18:49:57+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",144010,DE,protectors of the earth,thomas bergersen,Invincible,spotify:track:1YtHpYEbbfQQIyxXkdxEoW,False,True,False,0.0,False,2014,orchestra,,,,,
2014-01-18 18:50:28+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",32274,DE,changes,faul & wad,Changes,spotify:track:13qqdlSeF8FcxsRyapDMZ0,False,True,False,0.0,False,2014,tropical house,,,,,
2014-01-18 18:50:39+00:00,1129466889,"iOS 7.0.4 (iPhone6,2)",11817,DE,"right here, right now",fatboy slim,You've Come a Long Way Baby (10th Anniversary Edition),spotify:track:5kL3fvZKJ5Ua5pSqg2dkZv,False,True,False,0.0,False,2014,big beat,,,,,
